name,position,team,element,fixture,opponent_team,total_points,was_home,kickoff_time,team_h_score,team_a_score,round,minutes,goals_scored,assists,clean_sheets,goals_conceded,own_goals,penalties_saved,penalties_missed,yellow_cards,red_cards,saves,bonus,bps,influence,creativity,threat,ict_index,value,transfers_balance,selected,transfers_in,transfers_out
Daniel Bachmann,GK,Watford,389,40,20,2,True,2021-09-11T14:00:00Z,0,2,4,90,0,0,0,2,0,0,0,0,0,4,0,18,33.0,0.0,0.0,3.3,45,33023,194517,84153,51130
Daniel Castelo Podence,MID,Wolves,438,40,18,1,False,2021-09-11T14:00:00Z,0,2,4,9,0,0,0,0,0,0,0,0,0,0,0,7,3.8,11.0,2.0,1.7,55,2112,4727,4742,2630
Daniel James,MID,Leeds,287,36,11,1,True,2021-09-12T15:30:00Z,0,3,4,22,0,0,0,1,0,0,0,0,0,0,0,2,2.4,1.4,2.0,0.6,60,21568,42644,35013,13445
Daniel N'Lundulu,FWD,Southampton,344,39,19,0,True,2021-09-11T14:00:00Z,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,45,-292,1771,0,292
Danny Ings,FWD,Aston Villa,337,33,6,2,False,2021-09-11T16:30:00Z,3,0,4,68,0,0,0,2,0,0,0,0,0,0,0,6,0.0,3.3,26.0,2.8,80,-1018924,2049336,109215,1128139
Danny Rose,DEF,Watford,377,40,20,0,True,2021-09-11T14:00:00Z,0,2,4,90,0,0,0,2,0,0,0,1,0,0,0,6,17.0,13.8,0.0,3.1,44,-6433,28386,1278,7711
Danny Ward,GK,Leicester,204,37,12,0,True,2021-09-11T14:00:00Z,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,40,57362,386410,90919,33557
Danny Welbeck,FWD,Brighton,447,32,3,2,False,2021-09-11T14:00:00Z,0,1,4,63,0,0,1,0,0,0,0,0,0,0,0,4,6.4,3.2,17.0,2.7,60,1735,12382,3994,2259
Dan Burn,DEF,Brighton,58,32,3,0,False,2021-09-11T14:00:00Z,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,44,-277,1855,92,369
Dan Gosling,MID,Watford,378,40,20,0,True,2021-09-11T14:00:00Z,0,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,49,-905,2894,90,995
Darren Randolph,GK,West Ham,407,39,16,0,False,2021-09-11T14:00:00Z,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,45,-999,12897,498,1497
David de Gea,GK,Man Utd,270,38,14,2,True,2021-09-11T14:00:00Z,4,1,4,90,0,0,0,1,0,0,0,0,0,2,0,11,19.0,0.0,0.0,1.9,50,144315,459479,215479,71164
David Raya Martin,GK,Brentford,80,32,4,2,True,2021-09-11T14:00:00Z,0,1,4,90,0,0,0,1,0,0,0,0,0,1,0,13,13.0,0.0,0.0,1.3,46,302618,796908,398394,95776
Davinson Sánchez,DEF,Spurs,367,34,7,0,False,2021-09-11T11:30:00Z,3,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,45,-5005,163085,89011,94016
Davy Pröpper,MID,Brighton,57,32,3,0,False,2021-09-11T14:00:00Z,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,45,-14,57,0,14
Dean Henderson,GK,Man Utd,280,38,14,0,True,2021-09-11T14:00:00Z,4,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,49,-16955,50522,376,17331
Declan Rice,MID,West Ham,421,39,16,2,False,2021-09-11T14:00:00Z,0,0,4,90,0,0,1,0,0,0,0,1,0,0,0,13,22.6,15.8,8.0,4.6,50,-2938,364250,62114,65052
Demarai Gray,MID,Everton,484,35,5,7,True,2021-09-13T19:00:00Z,3,1,4,87,1,0,0,1,0,0,0,0,0,0,0,25,33.6,4.8,44.0,8.2,56,614701,799388,802662,187961
Dennis Praet,MID,Leicester,206,37,12,0,True,2021-09-11T14:00:00Z,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,49,-1189,2871,131,1320
Diego Llorente,DEF,Leeds,190,36,11,0,True,2021-09-12T15:30:00Z,0,3,4,33,0,0,0,1,0,0,0,1,0,0,0,3,6.2,0.0,0.0,0.6,45,549,8322,1404,855
Dilan Markanday,MID,Spurs,597,34,7,0,False,2021-09-11T11:30:00Z,3,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,45,0,0,0,0
Dimitris Giannoulis,DEF,Norwich,457,31,1,0,False,2021-09-11T14:00:00Z,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,44,-1095,6359,271,1366
Diogo Jota,MID,Liverpool,240,36,10,3,False,2021-09-12T15:30:00Z,0,3,4,81,0,0,1,0,0,0,0,0,0,0,0,22,17.8,64.4,47.0,12.9,76,399068,1636980,674300,275232
Divock Origi,FWD,Liverpool,235,36,10,0,False,2021-09-12T15:30:00Z,0,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,49,-5442,82570,16217,21659
Domingos Quina,MID,Watford,397,40,20,0,True,2021-09-11T14:00:00Z,0,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,45,-1431,5260,280,1711
Dominic Calvert-Lewin,FWD,Everton,177,35,5,0,True,2021-09-13T19:00:00Z,3,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,82,-92716,1163116,323410,416126
Dominic Thompson,DEF,Brentford,498,32,4,0,True,2021-09-11T14:00:00Z,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,45,-405,3779,209,614
Donny van de Beek,MID,Man Utd,282,38,14,1,True,2021-09-11T14:00:00Z,4,1,4,5,0,0,0,0,0,0,0,0,0,0,0,2,0.0,0.3,0.0,0.0,58,-1188,9514,1036,2224
Douglas Luiz Soares de Paulo,MID,Aston Villa,50,33,6,2,False,2021-09-11T16:30:00Z,3,0,4,79,0,0,0,2,0,0,0,0,0,0,0,14,6.8,1.7,9.0,1.8,45,3673,67777,16669,12996
Dwight Gayle,FWD,Newcastle,300,38,13,0,False,2021-09-11T14:00:00Z,4,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,54,-1700,14054,2374,4074
Dwight McNeil,MID,Burnley,118,35,8,2,False,2021-09-13T19:00:00Z,3,1,4,90,0,0,0,3,0,0,0,0,0,0,0,24,26.2,29.3,21.0,7.7,59,-1597,18366,2420,4017
Eberechi Eze,MID,Crystal Palace,160,34,17,0,True,2021-09-11T11:30:00Z,3,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,59,-336,2384,204,540
Ederson Santana de Moraes,GK,Man City,257,37,9,6,False,2021-09-11T14:00:00Z,0,1,4,90,0,0,1,0,0,0,0,0,0,2,0,24,19.0,0.0,0.0,1.9,60,-53341,767438,51210,104551
Edinson Cavani,FWD,Man Utd,269,38,14,0,True,2021-09-11T14:00:00Z,4,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,84,-77972,218458,7777,85749
Edouard Mendy,GK,Chelsea,143,33,2,9,True,2021-09-11T16:30:00Z,3,0,4,90,0,0,1,0,0,0,0,0,0,6,1,34,52.4,0.0,0.0,5.2,60,81500,942978,154684,73184
Edward Nketiah,FWD,Arsenal,20,31,15,0,True,2021-09-11T14:00:00Z,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,54,-378,6210,1179,1557
Eldin Jakupovic,GK,Leicester,573,37,12,0,True,2021-09-11T14:00:00Z,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,40,2914,4257,3703,789
Ellery Balcombe,GK,Brentford,92,32,4,0,True,2021-09-11T14:00:00Z,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,40,-150,986,0,150
Emerson Aparecido Leite de Souza Junior,DEF,Spurs,588,34,7,1,False,2021-09-11T11:30:00Z,3,0,4,90,0,0,0,3,0,0,0,0,0,0,0,14,21.6,1.7,0.0,2.3,50,10223,13530,15783,5560
Emerson Palmieri dos Santos,DEF,Chelsea,539,33,2,0,True,2021-09-11T16:30:00Z,3,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,45,-400,1316,0,400
Emile Smith Rowe,MID,Arsenal,21,31,15,1,True,2021-09-11T14:00:00Z,1,0,4,28,0,0,0,0,0,0,0,0,0,0,0,2,9.2,24.3,19.0,5.3,54,-87058,317395,64969,152027
Emiliano Buendía Stati,MID,Aston Villa,43,33,6,0,False,2021-09-11T16:30:00Z,3,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,64,-108238,160471,12398,120636
Emiliano Martínez,GK,Aston Villa,30,33,6,0,False,2021-09-11T16:30:00Z,3,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,55,-934838,1374952,4341,939179
Emil Krafth,DEF,Newcastle,303,38,13,0,False,2021-09-11T14:00:00Z,4,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,44,-588,4602,126,714
Emmanuel Dennis,FWD,Watford,450,40,20,1,True,2021-09-11T14:00:00Z,0,2,4,90,0,0,0,2,0,0,0,1,0,0,0,1,1.4,4.2,7.0,1.3,52,191749,754977,429994,238245
Enock Mwepu,MID,Brighton,462,32,3,0,False,2021-09-11T14:00:00Z,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,59,-1231,5717,265,1496
Eric Bailly,DEF,Man Utd,286,38,14,0,True,2021-09-11T14:00:00Z,4,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,50,-659,7427,526,1185
Eric Dier,DEF,Spurs,361,34,7,1,False,2021-09-11T11:30:00Z,3,0,4,11,0,0,0,0,0,0,0,0,0,0,0,3,1.4,0.0,0.0,0.1,46,260715,729401,376305,115590
Erik Lamela,MID,Spurs,356,34,7,0,False,2021-09-11T11:30:00Z,3,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,60,-49,386,0,49
Erik Pieters,DEF,Burnley,100,35,8,0,False,2021-09-13T19:00:00Z,3,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,44,-1545,11414,519,2064
Ethan Ampadu,DEF,Chelsea,139,33,2,0,True,2021-09-11T16:30:00Z,3,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,45,-2129,6104,285,2414
Ethan Pinnock,DEF,Brentford,91,32,4,2,True,2021-09-11T14:00:00Z,0,1,4,90,0,0,0,1,0,0,0,0,0,0,0,16,15.8,0.3,0.0,1.6,46,-20158,449561,52659,72817
Ezri Konsa Ngoyo,DEF,Aston Villa,45,33,6,1,False,2021-09-11T16:30:00Z,3,0,4,90,0,0,0,3,0,0,0,0,0,0,0,6,20.8,0.5,44.0,6.5,50,-22516,54499,460,22976
Fabian Delph,MID,Everton,163,35,5,0,True,2021-09-13T19:00:00Z,3,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,45,-3504,9869,198,3702
Fabian Schär,DEF,Newcastle,305,38,13,0,False,2021-09-11T14:00:00Z,4,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,44,-1862,15947,855,2717
Fabio Henrique Tavares,MID,Liverpool,232,36,10,7,False,2021-09-12T15:30:00Z,0,3,4,90,1,0,1,0,0,0,0,1,0,0,0,27,47.2,4.9,59.0,11.1,54,159,49239,7738,7579
Fabio Silva,FWD,Wolves,445,40,18,0,False,2021-09-11T14:00:00Z,0,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,59,-7736,46171,4832,12568
Federico Fernández,DEF,Newcastle,465,38,13,0,False,2021-09-11T14:00:00Z,4,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,45,-2274,14819,622,2896
Fernando Luiz Rosa,MID,Man City,453,37,9,1,False,2021-09-11T14:00:00Z,0,1,4,6,0,0,0,0,0,0,0,0,0,0,0,3,2.6,0.3,4.0,0.7,50,-5116,32694,4273,9389
Fernando Marçal,DEF,Wolves,432,40,18,13,False,2021-09-11T14:00:00Z,0,2,4,90,0,2,1,0,0,0,0,1,0,0,2,30,6.2,3.1,35.0,4.4,45,84459,98849,140654,56195
Ferran Torres,MID,Man City,268,37,9,3,False,2021-09-11T14:00:00Z,0,1,4,63,0,0,1,0,0,0,0,0,0,0,0,3,0.2,6.5,67.0,7.4,71,995975,1278882,1193587,197612
Finley Stevens,DEF,Brentford,569,32,4,0,True,2021-09-11T14:00:00Z,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,40,11138,17537,15176,4038
Florin Andone,FWD,Brighton,500,32,3,0,False,2021-09-11T14:00:00Z,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,50,-3787,8111,0,3787
Folarin Balogun,FWD,Arsenal,530,31,15,0,True,2021-09-11T14:00:00Z,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,50,-5970,32475,7487,13457
Francisco Casilla Cortés,GK,Leeds,183,36,11,0,True,2021-09-12T15:30:00Z,0,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,45,-82,540,0,82
Francisco Femenía Far,DEF,Watford,382,40,20,0,True,2021-09-11T14:00:00Z,0,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,44,-3097,8364,165,3262
Francisco Machado Mota de Castro Trincão,MID,Wolves,461,40,18,3,False,2021-09-11T14:00:00Z,0,2,4,62,0,0,1,0,0,0,0,0,0,0,0,6,8.6,14.7,30.0,5.3,59,40113,75960,72452,32339
Francisco Sierralta,DEF,Watford,396,40,20,-1,True,2021-09-11T14:00:00Z,0,2,4,90,0,0,0,2,1,0,0,0,0,0,0,10,17.6,0.2,0.0,1.8,44,-688,9288,1505,2193
Frank Onyeka,MID,Brentford,479,32,4,1,True,2021-09-11T14:00:00Z,0,1,4,15,0,0,0,1,0,0,0,0,0,0,0,4,2.2,0.3,0.0,0.3,50,-1816,5785,346,2162
Fraser Forster,GK,Southampton,333,39,19,0,True,2021-09-11T14:00:00Z,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,45,-9361,76666,3108,12469
Freddie Woodman,GK,Newcastle,513,38,13,0,False,2021-09-11T14:00:00Z,4,1,4,90,0,0,0,4,0,0,0,0,0,2,0,10,10.6,0.0,0.0,1.1,45,2476,53785,14418,11942
Frederico Rodrigues de Paula Santos,MID,Man Utd,274,38,14,0,True,2021-09-11T14:00:00Z,4,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,50,-8845,53575,10061,18906
Frederik Alves,DEF,West Ham,521,39,16,0,False,2021-09-11T14:00:00Z,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,40,-4382,20990,0,4382
Frédéric Guilbert,DEF,Aston Villa,46,33,6,0,False,2021-09-11T16:30:00Z,3,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,45,-417,1942,163,580
Gabriel Fernando de Jesus,FWD,Man City,263,37,9,2,False,2021-09-11T14:00:00Z,0,1,4,83,0,0,1,0,0,0,0,0,0,0,0,1,9.6,13.3,42.0,6.5,86,148095,535501,292545,144450
Gabriel Teodoro Martinelli Silva,MID,Arsenal,26,31,15,0,True,2021-09-11T14:00:00Z,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,54,-3645,21111,2726,6371
Gabriel Magalhães,DEF,Arsenal,23,31,15,8,True,2021-09-11T14:00:00Z,1,0,4,90,0,0,1,0,0,0,0,0,0,0,2,28,22.2,0.8,8.0,3.1,50,2146,8425,3425,1279
Giovani Lo Celso,MID,Spurs,372,34,7,0,False,2021-09-11T11:30:00Z,3,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,59,-2858,9418,627,3485
Granit Xhaka,MID,Arsenal,7,31,15,0,True,2021-09-11T14:00:00Z,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,49,-27550,41136,541,28091
Grant Hanley,DEF,Norwich,319,31,1,1,False,2021-09-11T14:00:00Z,1,0,4,90,0,0,0,1,0,0,0,1,0,0,0,13,30.0,11.2,2.0,4.3,44,-1016,11589,755,1771
Gylfi Sigurdsson,MID,Everton,164,35,5,0,True,2021-09-13T19:00:00Z,3,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,69,-13092,87161,1558,14650
Hakim Ziyech,MID,Chelsea,131,33,2,3,True,2021-09-11T16:30:00Z,3,0,4,90,0,0,1,0,0,0,0,0,0,0,0,11,18.8,24.7,20.0,6.4,74,-991,28303,5794,6785
Halil Dervişoğlu,FWD,Brentford,95,32,4,0,True,2021-09-11T14:00:00Z,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,54,-842,2374,351,1193
Hamza Choudhury,MID,Leicester,214,37,12,0,True,2021-09-11T14:00:00Z,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,45,-65,10431,1680,1745
Harry Kane,FWD,Spurs,357,34,7,2,False,2021-09-11T11:30:00Z,3,0,4,90,0,0,0,3,0,0,0,0,0,0,0,8,13.8,2.3,0.0,1.6,123,-9460,680349,180122,189582
Harry Maguire,DEF,Man Utd,273,38,14,2,True,2021-09-11T14:00:00Z,4,1,4,90,0,0,0,1,0,0,0,0,0,0,0,14,26.8,2.6,17.0,4.6,55,-79121,817449,28529,107650
Harry Winks,MID,Spurs,366,34,7,1,False,2021-09-11T11:30:00Z,3,0,4,59,0,0,0,0,0,0,0,0,0,0,0,4,3.0,0.9,0.0,0.4,45,5174,101505,25729,20555
Harvey Barnes,MID,Leicester,215,37,12,2,True,2021-09-11T14:00:00Z,0,1,4,72,0,0,0,1,0,0,0,0,0,0,0,4,0.0,4.3,6.0,1.0,68,-266212,418449,11614,277826
Harvey Elliott,MID,Liverpool,506,36,10,3,False,2021-09-12T15:30:00Z,0,3,4,62,0,0,1,0,0,0,0,0,0,0,0,8,4.6,15.2,36.0,5.6,55,12296,29084,22286,9990
Haydon Roberts,DEF,Brighton,560,32,3,0,False,2021-09-11T14:00:00Z,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,40,4792,13209,7543,2751
Hee-Chan Hwang,FWD,Wolves,583,40,18,8,False,2021-09-11T14:00:00Z,0,2,4,27,1,0,0,0,0,0,0,0,0,0,3,32,40.4,0.4,35.0,7.6,55,8876,11187,13793,4917
Heung-Min Son,MID,Spurs,359,34,7,0,False,2021-09-11T11:30:00Z,3,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,101,-525742,1506096,261311,787053
Hugo Lloris,GK,Spurs,353,34,7,1,False,2021-09-11T11:30:00Z,3,0,4,90,0,0,0,3,0,0,0,0,0,1,0,11,11.6,0.0,0.0,1.2,56,337135,995983,416968,79833
Héctor Junior Firpo Adames,DEF,Leeds,463,36,11,1,True,2021-09-12T15:30:00Z,0,3,4,90,0,0,0,3,0,0,0,0,0,0,0,10,12.0,1.8,24.0,3.8,48,-13527,39497,982,14509
Héctor Bellerín,DEF,Arsenal,9,31,15,0,True,2021-09-11T14:00:00Z,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,48,-15226,33835,738,15964
Hélder Wander Sousa de Azevedo e Costa,MID,Leeds,192,36,11,0,True,2021-09-12T15:30:00Z,0,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,54,-4217,9094,268,4485
Ian Carlo Poveda-Ocampo,MID,Leeds,195,36,11,0,True,2021-09-12T15:30:00Z,0,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,45,-1391,3602,0,1391
Ibrahima Diallo,MID,Southampton,349,39,19,1,True,2021-09-11T14:00:00Z,0,0,4,37,0,0,0,0,0,0,0,0,0,0,0,2,0.0,0.9,7.0,0.7,45,286,10485,2079,1793
Ibrahima Konaté,DEF,Liverpool,243,36,10,0,False,2021-09-12T15:30:00Z,0,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,52,-25988,106771,2853,28841
Ilkay Gündogan,MID,Man City,250,37,9,3,False,2021-09-11T14:00:00Z,0,1,4,90,0,0,1,0,0,0,0,0,0,0,0,18,15.0,62.4,87.0,16.4,73,25742,435851,103545,77803
Illan Meslier,GK,Leeds,199,36,11,2,True,2021-09-12T15:30:00Z,0,3,4,90,0,0,0,3,0,0,0,0,0,5,0,24,42.4,0.0,0.0,4.2,50,-28588,252407,17008,45596
Imrân Louza,MID,Watford,403,40,20,0,True,2021-09-11T14:00:00Z,0,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,54,-349,2400,77,426
Isaac Hayden,MID,Newcastle,306,38,13,2,False,2021-09-11T14:00:00Z,4,1,4,90,0,0,0,4,0,0,0,0,0,0,0,11,8.0,0.4,0.0,0.8,45,-2579,8948,199,2778
Isaac Success Ajayi,FWD,Watford,393,40,20,0,True,2021-09-11T14:00:00Z,0,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,50,-11051,19671,1,11052
Ismaila Sarr,MID,Watford,399,40,20,2,True,2021-09-11T14:00:00Z,0,2,4,90,0,0,0,2,0,0,0,0,0,0,0,3,1.2,13.3,10.0,2.5,60,40905,420552,184043,143138
Issa Diop,DEF,West Ham,424,39,16,0,False,2021-09-11T14:00:00Z,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,44,-3254,26106,1959,5213
Ivan Toney,FWD,Brentford,78,32,4,2,True,2021-09-11T14:00:00Z,0,1,4,90,0,0,0,1,0,0,0,0,0,0,0,15,8.2,36.8,10.0,5.5,64,-342559,1395526,121918,464477
Jack Butland,GK,Crystal Palace,156,34,17,0,True,2021-09-11T11:30:00Z,3,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,45,-2641,32267,1290,3931
Jack Cork,MID,Burnley,101,35,8,0,False,2021-09-13T19:00:00Z,3,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,45,-433,14441,2195,2628
Jack Grealish,MID,Man City,33,37,9,3,False,2021-09-11T14:00:00Z,0,1,4,90,0,0,1,0,0,0,0,0,0,0,0,14,14.0,52.1,32.0,9.8,80,-94395,1716488,256416,350811
Jack Harrison,MID,Leeds,267,36,11,2,True,2021-09-12T15:30:00Z,0,3,4,67,0,0,0,2,0,0,0,0,0,0,0,9,9.6,35.6,4.0,4.9,59,-59137,207649,12622,71759
Jack Stephens,DEF,Southampton,338,39,19,5,True,2021-09-11T14:00:00Z,0,0,4,90,0,0,1,0,0,0,0,1,0,0,0,26,33.0,0.5,0.0,3.4,45,-832,8785,467,1299
Jacob Murphy,MID,Newcastle,304,38,13,1,False,2021-09-11T14:00:00Z,4,1,4,13,0,0,0,2,0,0,0,0,0,0,0,3,1.8,0.5,0.0,0.2,50,45187,83856,77379,32192
Jacob Ramsey,MID,Aston Villa,51,33,6,0,False,2021-09-11T16:30:00Z,3,0,4,55,0,0,0,2,0,0,0,1,0,0,0,3,17.8,21.7,29.0,6.9,45,-7876,32037,2664,10540
Jacob Sørensen,DEF,Norwich,327,31,1,0,False,2021-09-11T14:00:00Z,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,44,-519,5040,102,621
Jaden Philogene-Bidace,MID,Aston Villa,497,33,6,0,False,2021-09-11T16:30:00Z,3,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,50,-154,1540,250,404
Jadon Sancho,MID,Man Utd,485,38,14,2,True,2021-09-11T14:00:00Z,4,1,4,65,0,0,0,1,0,0,0,0,0,0,0,4,3.4,27.0,32.0,6.2,92,-163271,253420,8393,171664
Jairo Riedewald,MID,Crystal Palace,157,34,17,0,True,2021-09-11T11:30:00Z,3,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,49,-290,2838,283,573
Jakub Moder,MID,Brighton,75,32,3,1,False,2021-09-11T14:00:00Z,0,1,4,53,0,0,0,0,0,0,0,0,0,0,0,2,1.6,2.3,2.0,0.6,45,3803,74808,19279,15476
Jamaal Lascelles,DEF,Newcastle,299,38,13,0,False,2021-09-11T14:00:00Z,4,1,4,90,0,0,0,4,0,0,0,0,0,0,0,18,39.0,0.1,0.0,3.9,44,-4011,23170,783,4794
Jamal Baptiste,DEF,West Ham,554,39,16,0,False,2021-09-11T14:00:00Z,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,40,4787,18712,7836,3049
Jamal Lewis,DEF,Newcastle,311,38,13,1,False,2021-09-11T14:00:00Z,4,1,4,6,0,0,0,1,0,0,0,0,0,0,0,3,0.6,0.3,0.0,0.1,44,-1485,9578,472,1957
James Justin,DEF,Leicester,218,37,12,0,True,2021-09-11T14:00:00Z,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,49,-248,1910,115,363
James Maddison,MID,Leicester,212,37,12,2,True,2021-09-11T14:00:00Z,0,1,4,73,0,0,0,1,0,0,0,0,0,0,0,9,7.8,11.8,2.0,2.2,68,-122467,463566,19259,141726
James McArthur,MID,Crystal Palace,148,34,17,3,True,2021-09-11T11:30:00Z,3,0,4,90,0,0,1,0,0,0,0,0,0,0,0,13,7.0,5.8,4.0,1.7,45,82411,139517,122735,40324
James Milner,MID,Liverpool,221,36,10,0,False,2021-09-12T15:30:00Z,0,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,49,-1677,5394,171,1848
James Rodríguez,MID,Everton,166,35,5,0,True,2021-09-13T19:00:00Z,3,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,69,-10169,59743,380,10549
James Tarkowski,DEF,Burnley,98,35,8,1,False,2021-09-13T19:00:00Z,3,1,4,90,0,0,0,3,0,0,0,0,0,0,0,13,14.2,0.2,0.0,1.4,50,-8309,111113,7366,15675
James Tomkins,DEF,Crystal Palace,147,34,17,0,True,2021-09-11T11:30:00Z,3,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,44,-928,9096,423,1351
James Ward-Prowse,MID,Southampton,341,39,19,3,True,2021-09-11T14:00:00Z,0,0,4,90,0,0,1,0,0,0,0,0,0,0,0,8,5.4,18.3,0.0,2.4,65,-4480,286541,37956,42436
Jamie Shackleton,MID,Leeds,197,36,11,0,True,2021-09-12T15:30:00Z,0,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,45,5353,13404,8529,3176
