name,position,team,assists,bonus,bps,clean_sheets,creativity,element,fixture,goals_conceded,goals_scored,ict_index,influence,kickoff_time,minutes,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,selected,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards
Marc Albrighton,MID,Leicester,0,0,0,0,0.0,174,265,0,0,0.0,0.0,2020-02-22T17:30:00Z,0,11,0,0,0,0,27,0,11529,1,0,0.0,0,-40,84,124,51,True,0
Marc Navarro,DEF,Watford,0,0,0,0,0.0,360,267,0,0,0.0,0.0,2020-02-23T14:00:00Z,0,12,0,0,0,0,27,0,23077,0,3,0.0,0,99,915,816,39,False,0
Mario Lemina,MID,Southampton,0,0,0,0,0.0,324,269,0,0,0.0,0.0,2020-02-22T15:00:00Z,0,2,0,0,0,0,27,0,3741,0,2,0.0,0,-19,1,20,47,True,0
Mario Vrancic,MID,Norwich,0,0,0,0,0.0,282,270,0,0,0.0,0.0,2020-02-23T14:00:00Z,0,20,0,0,0,0,27,0,5024,0,3,0.0,0,-23,66,89,62,False,0
Marko Arnautovic,FWD,West Ham,0,0,0,0,0.0,385,266,0,0,0.0,0.0,2020-02-24T20:00:00Z,0,10,0,0,0,0,27,0,5274,2,3,0.0,0,-6,43,49,70,False,0
Mark Duffy,MID,Sheffield Utd,0,0,0,0,0.0,300,268,0,0,0.0,0.0,2020-02-22T15:00:00Z,0,4,0,0,0,0,27,0,1334,1,1,0.0,0,-4,7,11,52,True,0
Mark Noble,MID,West Ham,0,0,10,0,3.0,396,266,3,0,2.7,15.6,2020-02-24T20:00:00Z,90,10,0,0,0,0,27,0,111610,2,3,8.0,1,-16883,1970,18853,50,False,1
Mark Travers,GK,Bournemouth,0,0,0,0,0.0,74,262,0,0,0.0,0.0,2020-02-22T15:00:00Z,0,5,0,0,0,0,27,0,12126,0,3,0.0,0,-85,147,232,42,False,0
Martin Dubravka,GK,Newcastle,0,0,24,0,0.0,262,264,1,0,6.0,60.2,2020-02-22T15:00:00Z,90,7,0,0,0,0,27,8,129037,0,1,0.0,4,4193,8817,4624,50,False,0
Martin Kelly,DEF,Crystal Palace,0,0,0,0,0.0,128,264,0,0,0.0,0.0,2020-02-22T15:00:00Z,0,13,0,0,0,0,27,0,1619693,0,1,0.0,0,-276592,984,277576,42,True,0
Martín Montoya,DEF,Brighton,0,0,0,0,0.0,38,268,0,0,0.0,0.0,2020-02-22T15:00:00Z,0,15,0,0,0,0,27,0,45070,1,1,0.0,0,-2910,442,3352,44,False,0
Marvelous Nakamba,MID,Aston Villa,0,0,13,0,0.6,491,269,1,0,1.6,15.6,2020-02-22T15:00:00Z,80,16,0,0,0,0,27,0,53152,0,2,0.0,2,-1163,250,1413,44,False,0
Mason Greenwood,FWD,Man Utd,0,2,37,1,31.8,234,267,0,1,13.0,55.0,2020-02-23T14:00:00Z,79,18,0,0,0,0,27,0,847073,0,3,43.0,8,-64955,13908,78863,44,True,0
Mason Holgate,DEF,Everton,0,0,17,0,1.0,478,261,3,0,1.7,16.0,2020-02-23T16:30:00Z,90,1,0,0,0,0,27,0,177529,2,3,0.0,1,-29588,3853,33441,45,False,0
Mason Mount,MID,Chelsea,0,0,3,0,5.0,463,263,1,0,4.2,8.4,2020-02-22T12:30:00Z,90,17,0,0,0,0,27,0,1091555,1,2,29.0,2,-28201,29133,57334,61,True,0
Matej Vydra,FWD,Burnley,0,0,25,1,15.0,92,262,0,1,12.7,41.6,2020-02-22T15:00:00Z,81,3,0,0,0,0,27,0,7602,0,3,70.0,6,3373,3784,411,53,True,0
Mateo Kovacic,MID,Chelsea,0,2,24,0,18.8,432,263,1,0,3.4,14.2,2020-02-22T12:30:00Z,90,17,0,0,0,0,27,0,68966,1,2,1.0,4,283,1711,1428,53,True,0
Mathew Ryan,GK,Brighton,0,0,14,0,0.0,47,268,1,0,2.0,20.2,2020-02-22T15:00:00Z,90,15,0,0,0,0,27,2,1133725,1,1,0.0,2,-51030,2718,53748,48,False,0
Matteo Darmian,DEF,Man Utd,0,0,0,0,0.0,230,267,0,0,0.0,0.0,2020-02-23T14:00:00Z,0,18,0,0,0,0,27,0,3329,0,3,0.0,0,-12,4,16,49,True,0
Matteo Guendouzi,MID,Arsenal,0,0,4,0,0.0,21,261,0,0,0.1,1.0,2020-02-23T16:30:00Z,8,8,0,0,0,0,27,0,420912,2,3,0.0,1,-5656,9101,14757,43,True,0
Matthew Clarke,DEF,Brighton,0,0,0,0,0.0,43,268,0,0,0.0,0.0,2020-02-22T15:00:00Z,0,15,0,0,0,0,27,0,849,1,1,0.0,0,-4,6,10,44,False,0
Matthew Longstaff,MID,Newcastle,0,0,0,0,0.0,540,264,0,0,0.0,0.0,2020-02-22T15:00:00Z,0,7,0,0,0,0,27,0,13649,0,1,0.0,0,-501,333,834,45,False,0
Matthew Lowton,DEF,Burnley,0,0,0,0,0.0,85,262,0,0,0.0,0.0,2020-02-22T15:00:00Z,0,3,0,0,0,0,27,0,31151,0,3,0.0,0,-2755,889,3644,42,True,0
Matty James,MID,Leicester,0,0,3,0,0.1,177,265,0,0,0.1,0.4,2020-02-22T17:30:00Z,5,11,0,0,0,0,27,0,10580,1,0,0.0,1,118,295,177,43,True,0
Matt Doherty,DEF,Wolves,1,1,36,1,36.4,401,270,0,0,13.9,39.2,2020-02-23T14:00:00Z,90,14,0,0,0,0,27,0,337047,0,3,63.0,10,30829,37859,7030,61,True,0
Matt Ritchie,DEF,Newcastle,0,0,-3,0,0.2,251,264,0,0,0.0,0.0,2020-02-22T15:00:00Z,19,7,0,0,0,0,27,0,15927,0,1,0.0,0,-784,639,1423,53,False,1
Matt Targett,DEF,Aston Villa,0,0,9,0,3.3,309,269,2,0,1.9,11.4,2020-02-22T15:00:00Z,90,16,0,0,0,0,27,0,68009,0,2,4.0,1,-747,3093,3840,44,False,0
Maximillian Aarons,DEF,Norwich,0,0,1,0,5.4,274,270,3,0,2.7,4.8,2020-02-23T14:00:00Z,90,20,0,0,0,0,27,0,85221,0,3,17.0,0,3850,5637,1787,43,False,1
Max Kilman,DEF,Wolves,0,0,0,0,0.0,408,270,0,0,0.0,0.0,2020-02-23T14:00:00Z,0,14,0,0,0,0,27,0,152520,0,3,0.0,0,-1357,1491,2848,40,True,0
Max Meyer,MID,Crystal Palace,0,0,0,0,0.0,136,264,0,0,0.0,0.0,2020-02-22T15:00:00Z,0,13,0,0,0,0,27,0,5878,0,1,0.0,0,-7,38,45,52,True,0
Maya Yoshida,DEF,Southampton,0,0,0,0,0.0,310,269,0,0,0.0,0.0,2020-02-22T15:00:00Z,0,2,0,0,0,0,27,0,16915,0,2,0.0,0,-686,12,698,42,True,0
Mbwana Samatta,FWD,Aston Villa,0,0,6,0,1.9,613,269,2,0,2.5,3.2,2020-02-22T15:00:00Z,90,16,0,0,0,0,27,0,24206,0,2,20.0,2,2984,7086,4102,60,False,0
Mesut Özil,MID,Arsenal,0,0,13,0,18.1,15,261,2,0,2.7,6.6,2020-02-23T16:30:00Z,81,8,0,0,0,0,27,0,87905,2,3,2.0,2,8246,11778,3532,72,True,0
Michael Keane,DEF,Everton,0,0,0,0,0.0,143,261,0,0,0.0,0.0,2020-02-23T16:30:00Z,0,1,0,0,0,0,27,0,143202,2,3,0.0,0,-1333,299,1632,52,False,0
Michael McGovern,GK,Norwich,0,0,0,0,0.0,281,270,0,0,0.0,0.0,2020-02-23T14:00:00Z,0,20,0,0,0,0,27,0,485587,0,3,0.0,0,-6627,2560,9187,40,False,0
Michael Obafemi,FWD,Southampton,0,0,3,0,0.8,314,269,0,0,3.2,7.4,2020-02-22T15:00:00Z,17,2,0,0,0,0,27,0,13645,0,2,24.0,1,-101,280,381,49,True,0
Michael Verrips,GK,Sheffield Utd,0,0,0,0,0.0,521,268,0,0,0.0,0.0,2020-02-22T15:00:00Z,0,4,0,0,0,0,27,0,3308,1,1,0.0,0,20,70,50,44,True,0
Michail Antonio,MID,West Ham,0,0,9,0,37.0,389,266,3,0,6.3,21.6,2020-02-24T20:00:00Z,90,10,0,0,0,0,27,0,49584,2,3,4.0,2,-91,411,502,69,False,0
Michel Vorm,GK,Spurs,0,0,0,0,0.0,555,263,0,0,0.0,0.0,2020-02-22T12:30:00Z,0,6,0,0,0,0,27,0,1626,1,2,0.0,0,-14,37,51,43,False,0
Michy Batshuayi,FWD,Chelsea,0,0,0,0,0.0,461,263,0,0,0.0,0.0,2020-02-22T12:30:00Z,0,17,0,0,0,0,27,0,36417,1,2,0.0,0,227,1172,945,66,True,0
Miguel Almirón,MID,Newcastle,0,0,1,0,1.6,266,264,1,0,0.7,3.8,2020-02-22T15:00:00Z,70,7,0,0,0,0,27,0,55977,0,1,2.0,1,-2458,3735,6193,58,False,1
Mihai-Alexandru Dobre,MID,Bournemouth,0,0,0,0,0.0,574,262,0,0,0.0,0.0,2020-02-22T15:00:00Z,0,5,0,0,0,0,27,0,273,0,3,0.0,0,-25,4,29,45,False,0
Mohamed Elneny,MID,Arsenal,0,0,0,0,0.0,20,261,0,0,0.0,0.0,2020-02-23T16:30:00Z,0,8,0,0,0,0,27,0,41876,2,3,0.0,0,-1067,168,1235,43,True,0
Mohamed Elyounoussi,MID,Southampton,0,0,0,0,0.0,322,269,0,0,0.0,0.0,2020-02-22T15:00:00Z,0,2,0,0,0,0,27,0,1773,0,2,0.0,0,-4,6,10,52,True,0
Mohamed Salah,MID,Liverpool,0,0,27,0,15.3,191,266,2,1,17.5,47.2,2020-02-24T20:00:00Z,90,19,0,0,0,0,27,0,3334641,2,3,112.0,7,-6217,76200,82417,128,True,0
Moise Kean,FWD,Everton,0,0,2,0,0.0,496,261,0,0,0.0,0.0,2020-02-23T16:30:00Z,8,1,0,0,0,0,27,0,106652,2,3,1.0,1,-2398,856,3254,64,False,0
Morgan Gibbs-White,MID,Wolves,0,0,0,0,0.0,416,270,0,0,0.0,0.0,2020-02-23T14:00:00Z,0,14,0,0,0,0,27,0,3987,0,3,0.0,0,14,89,75,47,True,0
Morgan Schneiderlin,MID,Everton,0,0,-1,0,1.8,158,261,3,0,0.5,3.6,2020-02-23T16:30:00Z,58,1,0,0,0,0,27,0,44510,2,3,0.0,0,74,678,604,44,False,1
Moritz Leitner,MID,Norwich,0,0,0,0,0.0,288,270,0,0,0.0,0.0,2020-02-23T14:00:00Z,0,20,0,0,0,0,27,0,16389,0,3,0.0,0,102,664,562,43,False,0
Moussa Djenepo,MID,Southampton,1,0,23,1,49.4,438,269,0,0,11.4,34.2,2020-02-22T15:00:00Z,90,2,0,0,0,0,27,0,6212,0,2,30.0,6,43,347,304,52,True,0
Moussa Sissoko,MID,Spurs,0,0,0,0,0.0,349,263,0,0,0.0,0.0,2020-02-22T12:30:00Z,0,6,0,0,0,0,27,0,93603,1,2,0.0,0,-1958,30,1988,48,False,0
Muhamed Bešić,MID,Sheffield Utd,0,0,0,0,0.0,522,268,0,0,0.0,0.0,2020-02-22T15:00:00Z,0,4,0,0,0,0,27,0,10699,1,1,0.0,0,-98,197,295,44,True,0
N'Golo Kanté,MID,Chelsea,0,0,0,0,0.0,119,263,0,0,0.0,0.0,2020-02-22T12:30:00Z,0,17,0,0,0,0,27,0,290719,1,2,0.0,0,-13592,1893,15485,50,True,0
Nabil Bentaleb,MID,Newcastle,0,0,11,0,2.0,612,264,1,0,1.2,9.0,2020-02-22T15:00:00Z,90,7,0,0,0,0,27,0,2113,0,1,1.0,1,122,514,392,50,False,1
Naby Keita,MID,Liverpool,0,0,11,0,23.4,196,266,2,0,4.3,17.4,2020-02-24T20:00:00Z,56,19,0,0,0,0,27,0,17791,2,3,2.0,1,454,823,369,58,True,0
Nacho Monreal,DEF,Arsenal,0,0,0,0,0.0,6,261,0,0,0.0,0.0,2020-02-23T16:30:00Z,0,8,0,0,0,0,27,0,18155,2,3,0.0,0,-63,9,72,50,True,0
Nampalys Mendy,MID,Leicester,0,0,0,0,0.0,179,265,0,0,0.0,0.0,2020-02-22T17:30:00Z,0,11,0,0,0,0,27,0,63034,1,0,0.0,0,-2658,96,2754,43,True,0
Nathaniel Chalobah,MID,Watford,0,0,0,0,0.0,374,267,0,0,0.0,0.0,2020-02-23T14:00:00Z,0,12,0,0,0,0,27,0,16245,0,3,0.0,0,-404,169,573,44,False,0
Nathaniel Phillips,DEF,Liverpool,0,0,0,0,0.0,589,266,0,0,0.0,0.0,2020-02-24T20:00:00Z,0,19,0,0,0,0,27,0,245,2,3,0.0,0,3,12,9,40,True,0
Nathan Aké,DEF,Bournemouth,0,0,0,0,0.0,59,262,0,0,0.0,0.0,2020-02-22T15:00:00Z,0,5,0,0,0,0,27,0,492963,0,3,0.0,0,2439,9324,6885,48,False,0
Nathan Holland,MID,West Ham,0,0,0,0,0.0,568,266,0,0,0.0,0.0,2020-02-24T20:00:00Z,0,10,0,0,0,0,27,0,325,2,3,0.0,0,-25,10,35,44,False,0
Nathan Redmond,MID,Southampton,0,0,0,0,0.0,320,269,0,0,0.0,0.0,2020-02-22T15:00:00Z,0,2,0,0,0,0,27,0,57939,0,2,0.0,0,-25771,2729,28500,62,True,0
Neal Maupay,FWD,Brighton,0,3,26,0,2.7,502,268,1,1,8.2,32.0,2020-02-22T15:00:00Z,90,15,0,0,0,0,27,0,130321,1,1,47.0,9,-33676,4238,37914,58,False,0
Neco Williams,DEF,Liverpool,0,0,0,0,0.0,575,266,0,0,0.0,0.0,2020-02-24T20:00:00Z,0,19,0,0,0,0,27,0,4032,2,3,0.0,0,146,554,408,40,True,0
Neil Taylor,DEF,Aston Villa,0,0,0,0,0.0,24,269,0,0,0.0,0.0,2020-02-22T15:00:00Z,0,16,0,0,0,0,27,0,16563,0,2,0.0,0,-29,252,281,43,False,0
Nemanja Matic,MID,Man Utd,0,0,20,1,58.9,247,267,0,0,9.3,32.2,2020-02-23T14:00:00Z,90,18,0,0,0,0,27,0,24171,0,3,2.0,3,443,772,329,48,True,0
Nick Pope,GK,Burnley,0,2,30,1,0.0,93,262,0,0,3.4,34.4,2020-02-22T15:00:00Z,90,3,0,0,0,0,27,4,1183838,0,3,0.0,9,63030,76370,13340,47,True,0
Nicolas Pépé,MID,Arsenal,1,0,17,0,51.3,488,261,2,0,10.4,31.6,2020-02-23T16:30:00Z,90,8,0,0,0,0,27,0,261559,2,3,21.0,5,81364,87765,6401,91,True,0
Nicolás Otamendi,DEF,Man City,0,0,3,0,0.4,208,265,0,0,0.5,4.8,2020-02-22T17:30:00Z,32,9,0,0,0,0,27,0,156213,1,0,0.0,1,-602,4027,4629,50,False,0
Nya Kirby,MID,Crystal Palace,0,0,0,0,0.0,588,264,0,0,0.0,0.0,2020-02-22T15:00:00Z,0,13,0,0,0,0,27,0,185,0,1,0.0,0,0,16,16,45,True,0
Odion Ighalo,FWD,Man Utd,0,0,3,0,0.0,624,267,0,0,3.9,1.0,2020-02-23T14:00:00Z,10,18,0,0,0,0,27,0,44180,0,3,38.0,1,20252,25405,5153,65,True,0
Oleksandr Zinchenko,DEF,Man City,0,0,0,0,0.0,206,265,0,0,0.0,0.0,2020-02-22T17:30:00Z,0,9,0,0,0,0,27,0,175015,1,0,0.0,0,-2147,131,2278,52,False,0
Oliver McBurnie,FWD,Sheffield Utd,0,0,-2,0,4.5,501,268,1,0,12.3,14.6,2020-02-22T15:00:00Z,90,4,0,0,0,0,27,0,20309,1,1,104.0,2,949,3327,2378,57,True,0
Oliver Norwood,MID,Sheffield Utd,0,0,16,0,64.3,302,268,1,0,8.4,19.8,2020-02-22T15:00:00Z,90,4,0,0,0,0,27,0,31861,1,1,0.0,2,1349,3715,2366,49,True,0
Oliver Skipp,MID,Spurs,0,0,0,0,0.0,352,263,0,0,0.0,0.0,2020-02-22T12:30:00Z,0,6,0,0,0,0,27,0,46566,1,2,0.0,0,1013,2746,1733,43,False,0
Olivier Giroud,FWD,Chelsea,0,3,28,1,5.9,110,263,0,1,11.3,37.6,2020-02-22T12:30:00Z,70,17,0,0,0,0,27,0,75791,1,2,69.0,9,1147,1586,439,65,True,0
Ondrej Duda,MID,Norwich,0,0,6,0,12.8,601,270,3,0,2.4,10.8,2020-02-23T14:00:00Z,58,20,0,0,0,0,27,0,8933,0,3,0.0,1,-752,391,1143,49,False,0
Onel Hernández,MID,Norwich,0,0,0,0,0.0,284,270,0,0,0.0,0.0,2020-02-23T14:00:00Z,0,20,0,0,0,0,27,0,4829,0,3,0.0,0,-126,43,169,53,False,0
Oriol Romeu Vidal,MID,Southampton,0,0,8,0,21.2,328,269,0,0,3.4,12.6,2020-02-22T15:00:00Z,10,2,0,0,0,0,27,0,114320,0,2,0.0,1,-1335,4170,5505,43,True,0
Oskar Buur,DEF,Wolves,0,0,0,0,0.0,587,270,0,0,0.0,0.0,2020-02-23T14:00:00Z,0,14,0,0,0,0,27,0,4129,0,3,0.0,0,602,951,349,40,True,0
Oumar Niasse,FWD,Everton,0,0,0,0,0.0,570,261,0,0,0.0,0.0,2020-02-23T16:30:00Z,0,1,0,0,0,0,27,0,2869,2,3,0.0,0,162,360,198,45,False,0
Owen Otasowie,MID,Wolves,0,0,0,0,0.0,566,270,0,0,0.0,0.0,2020-02-23T14:00:00Z,0,14,0,0,0,0,27,0,514,0,3,0.0,0,4,20,16,45,True,0
Pablo Fornals,MID,West Ham,0,0,20,0,4.3,399,266,2,1,5.4,32.4,2020-02-24T20:00:00Z,43,10,0,0,0,0,27,0,25467,2,3,17.0,6,-1772,50,1822,60,False,0
Pablo Marí,DEF,Arsenal,0,0,0,0,0.0,617,261,0,0,0.0,0.0,2020-02-23T16:30:00Z,0,8,0,0,0,0,27,0,2930,2,3,0.0,0,-571,392,963,49,True,0
Pablo Zabaleta,DEF,West Ham,0,0,0,0,0.0,379,266,0,0,0.0,0.0,2020-02-24T20:00:00Z,0,10,0,0,0,0,27,0,34615,2,3,0.0,0,-348,290,638,42,False,0
Panagiotis Retsos,DEF,Sheffield Utd,0,0,0,0,0.0,625,268,0,0,0.0,0.0,2020-02-22T15:00:00Z,0,4,0,0,0,0,27,0,222,1,1,0.0,0,38,67,29,45,True,0
Pascal Groß,MID,Brighton,0,0,0,0,0.0,49,268,0,0,0.0,0.0,2020-02-22T15:00:00Z,0,15,0,0,0,0,27,0,39328,1,1,0.0,0,-2192,969,3161,63,False,0
Patrick Cutrone,FWD,Wolves,0,0,0,0,0.0,487,270,0,0,0.0,0.0,2020-02-23T14:00:00Z,0,14,0,0,0,0,27,0,34650,0,3,0.0,0,-291,9,300,55,True,0
Patrick Roberts,MID,Norwich,0,0,0,0,0.0,435,270,0,0,0.0,0.0,2020-02-23T14:00:00Z,0,20,0,0,0,0,27,0,3443,0,3,0.0,0,-25,5,30,51,False,0
Patrick van Aanholt,DEF,Crystal Palace,0,3,53,1,83.0,123,264,0,1,14.4,49.0,2020-02-22T15:00:00Z,90,13,0,0,0,0,27,0,321448,0,1,12.0,15,6322,9762,3440,55,True,0
Paulo Gazzaniga,GK,Spurs,0,0,0,0,0.0,341,263,0,0,0.0,0.0,2020-02-22T12:30:00Z,0,6,0,0,0,0,27,0,169986,1,2,0.0,0,-24361,1481,25842,43,False,0
Paul Dummett,DEF,Newcastle,0,0,0,0,0.0,255,264,0,0,0.0,0.0,2020-02-22T15:00:00Z,0,7,0,0,0,0,27,0,12886,0,1,0.0,0,-436,12,448,44,False,0
Paul Pogba,MID,Man Utd,0,0,0,0,0.0,238,267,0,0,0.0,0.0,2020-02-23T14:00:00Z,0,18,0,0,0,0,27,0,210815,0,3,0.0,0,-1429,125,1554,83,True,0
Pedro Lomba Neto,MID,Wolves,0,0,0,0,1.6,528,270,0,0,0.4,0.0,2020-02-23T14:00:00Z,26,14,0,0,0,0,27,0,16632,0,3,2.0,1,950,2801,1851,50,True,0
Pedro Obiang,MID,West Ham,0,0,0,0,0.0,400,266,0,0,0.0,0.0,2020-02-24T20:00:00Z,0,10,0,0,0,0,27,0,2650,2,3,0.0,0,-13,15,28,45,False,0
Pedro Rodríguez Ledesma,MID,Chelsea,0,0,0,0,0.0,114,263,0,0,0.0,0.0,2020-02-22T12:30:00Z,0,17,0,0,0,0,27,0,83961,1,2,0.0,0,77,488,411,68,True,0
Philip Billing,MID,Bournemouth,0,0,7,0,3.2,476,262,3,0,2.3,1.4,2020-02-22T15:00:00Z,90,5,0,0,0,0,27,0,14112,0,3,18.0,2,1482,2392,910,50,False,0
Philip Heise,DEF,Norwich,0,0,0,0,0.0,484,270,0,0,0.0,0.0,2020-02-23T14:00:00Z,0,20,0,0,0,0,27,0,52444,0,3,0.0,0,-633,826,1459,39,False,0
Phil Bardsley,DEF,Burnley,1,2,30,1,11.0,86,262,0,0,4.4,33.0,2020-02-22T15:00:00Z,90,3,0,0,0,0,27,0,13553,0,3,0.0,10,115,497,382,43,True,1
Phil Foden,MID,Man City,0,0,0,0,0.0,220,265,0,0,0.0,0.0,2020-02-22T17:30:00Z,0,9,0,0,0,0,27,0,21555,1,0,0.0,0,-266,182,448,51,False,0
Phil Jagielka,DEF,Sheffield Utd,0,0,0,0,0.0,444,268,0,0,0.0,0.0,2020-02-22T15:00:00Z,0,4,0,0,0,0,27,0,25927,1,1,0.0,0,-176,277,453,42,True,0
Phil Jones,DEF,Man Utd,0,0,0,0,0.0,231,267,0,0,0.0,0.0,2020-02-23T14:00:00Z,0,18,0,0,0,0,27,0,11244,0,3,0.0,0,-27,108,135,48,True,0
Pierre-Emerick Aubameyang,FWD,Arsenal,0,3,63,0,4.0,11,261,2,2,11.9,75.4,2020-02-23T16:30:00Z,90,8,0,0,0,0,27,0,1345575,2,3,40.0,13,98650,126811,28161,109,True,0
Pierre-Emile Højbjerg,MID,Southampton,0,0,6,1,3.8,325,269,0,0,2.5,9.8,2020-02-22T15:00:00Z,90,2,0,0,0,0,27,0,33146,0,2,11.0,3,741,2471,1730,48,True,0
Pontus Dahlberg,GK,Watford,0,0,0,0,0.0,367,267,0,0,0.0,0.0,2020-02-23T14:00:00Z,0,12,0,0,0,0,27,0,8247,0,3,0.0,0,-152,14,166,43,False,0
Rachid Ghezzal,MID,Leicester,0,0,0,0,0.0,173,265,0,0,0.0,0.0,2020-02-22T17:30:00Z,0,11,0,0,0,0,27,0,2175,1,0,0.0,0,-7,7,14,52,True,0
Rafael Camacho,MID,Liverpool,0,0,0,0,0.0,201,266,0,0,0.0,0.0,2020-02-24T20:00:00Z,0,19,0,0,0,0,27,0,400,2,3,0.0,0,-4,4,8,45,True,0
Raheem Sterling,MID,Man City,0,0,0,0,0.0,214,265,0,0,0.0,0.0,2020-02-22T17:30:00Z,0,9,0,0,0,0,27,0,1125089,1,0,0.0,0,-90521,801,91322,117,False,0
Ralf Fahrmann,GK,Norwich,0,0,0,0,0.0,449,270,0,0,0.0,0.0,2020-02-23T14:00:00Z,0,20,0,0,0,0,27,0,21922,0,3,0.0,0,-87,53,140,44,False,0
Ravel Morrison,MID,Sheffield Utd,0,0,0,0,0.0,456,268,0,0,0.0,0.0,2020-02-22T15:00:00Z,0,4,0,0,0,0,27,0,5676,1,1,0.0,0,-240,8,248,46,True,0
Raúl Jiménez,FWD,Wolves,0,0,18,1,12.3,409,270,0,1,8.5,27.4,2020-02-23T14:00:00Z,71,14,0,0,0,0,27,0,2153206,0,3,45.0,5,279556,333092,53536,78,True,1
Reece James,DEF,Chelsea,0,0,11,0,27.9,506,263,1,0,5.1,13.8,2020-02-22T12:30:00Z,90,17,0,0,0,0,27,0,53184,1,2,9.0,2,3842,6636,2794,50,True,0
Reiss Nelson,MID,Arsenal,0,0,0,0,0.0,489,261,0,0,0.0,0.0,2020-02-23T16:30:00Z,0,8,0,0,0,0,27,0,7404,2,3,0.0,0,-100,59,159,53,True,0
Rhian Brewster,FWD,Liverpool,0,0,0,0,0.0,464,266,0,0,0.0,0.0,2020-02-24T20:00:00Z,0,19,0,0,0,0,27,0,33515,2,3,0.0,0,-291,1482,1773,42,True,0
Rhu-endly Martina,DEF,Everton,0,0,0,0,0.0,577,261,0,0,0.0,0.0,2020-02-23T16:30:00Z,0,1,0,0,0,0,27,0,2987,2,3,0.0,0,79,234,155,40,False,0
Ricardo Domingos Barbosa Pereira,DEF,Leicester,0,0,13,0,25.8,159,265,1,0,6.6,27.0,2020-02-22T17:30:00Z,90,11,0,0,0,0,27,0,978195,1,0,13.0,2,-4156,25625,29781,63,True,0
Richairo Zivkovic,FWD,Sheffield Utd,0,0,0,0,0.0,622,268,0,0,0.0,0.0,2020-02-22T15:00:00Z,0,4,0,0,0,0,27,0,1066,1,1,0.0,0,-185,204,389,49,True,0
Richard Stearman,DEF,Sheffield Utd,0,0,0,0,0.0,296,268,0,0,0.0,0.0,2020-02-22T15:00:00Z,0,4,0,0,0,0,27,0,162397,1,1,0.0,0,-1641,2580,4221,39,True,0
Richarlison de Andrade,MID,Everton,0,0,21,0,53.3,150,261,3,1,18.9,43.6,2020-02-23T16:30:00Z,90,1,0,0,0,0,27,0,802969,2,3,92.0,6,171467,200724,29257,82,False,1
Riyad Mahrez,MID,Man City,1,2,34,1,69.4,217,265,0,0,14.6,38.8,2020-02-22T17:30:00Z,90,9,0,0,0,0,27,0,609886,1,0,38.0,8,-113418,25429,138847,85,False,0
Robbie Brady,MID,Burnley,0,0,5,0,0.0,98,262,0,0,0.2,2.2,2020-02-22T15:00:00Z,1,3,0,0,0,0,27,0,3484,0,3,0.0,1,-14,68,82,55,True,0
Robert Kenedy Nunes do Nascimento,MID,Chelsea,0,0,0,0,0.0,462,263,0,0,0.0,0.0,2020-02-22T12:30:00Z,0,17,0,0,0,0,27,0,2414,1,2,0.0,0,-2,9,11,52,True,0
Roberto Firmino,FWD,Liverpool,0,0,7,0,18.8,187,266,2,0,6.4,6.8,2020-02-24T20:00:00Z,90,19,0,0,0,0,27,0,1405815,2,3,38.0,2,-20242,71389,91631,97,True,0
Roberto Jimenez Gago,GK,West Ham,0,0,0,0,0.0,450,266,0,0,0.0,0.0,2020-02-24T20:00:00Z,0,10,0,0,0,0,27,0,23107,2,3,0.0,0,-856,19,875,44,False,0
Roberto Pereyra,MID,Watford,0,0,5,0,12.8,369,267,2,0,1.6,0.0,2020-02-23T14:00:00Z,68,12,0,0,0,0,27,0,49536,0,3,4.0,2,-992,901,1893,56,False,0
Robert Elliot,GK,Newcastle,0,0,0,0,0.0,573,264,0,0,0.0,0.0,2020-02-22T15:00:00Z,0,7,0,0,0,0,27,0,6633,0,1,0.0,0,73,281,208,40,False,0
Robert Snodgrass,MID,West Ham,1,0,20,0,18.9,393,266,3,0,4.8,25.0,2020-02-24T20:00:00Z,83,10,0,0,0,0,27,0,86045,2,3,4.0,5,-2219,11048,13267,52,False,0
Rob Holding,DEF,Arsenal,0,0,0,0,0.0,10,261,0,0,0.0,0.0,2020-02-23T16:30:00Z,0,8,0,0,0,0,27,0,7953,2,3,0.0,0,-148,136,284,45,True,0
Rodrigo Hernandez,MID,Man City,0,0,15,1,47.6,443,265,0,0,6.3,12.0,2020-02-22T17:30:00Z,90,9,0,0,0,0,27,0,81399,1,0,3.0,3,3762,5632,1870,54,False,0
Rolando Aarons,MID,Newcastle,0,0,0,0,0.0,499,264,0,0,0.0,0.0,2020-02-22T15:00:00Z,0,7,0,0,0,0,27,0,2243,0,1,0.0,0,-26,0,26,48,False,0
Romain Saïss,DEF,Wolves,1,2,37,1,10.3,407,270,0,0,4.6,31.6,2020-02-23T14:00:00Z,90,14,0,0,0,0,27,0,89615,0,3,4.0,11,34463,37497,3034,44,True,0
Romelu Lukaku,FWD,Man Utd,0,0,0,0,0.0,232,267,0,0,0.0,0.0,2020-02-23T14:00:00Z,0,18,0,0,0,0,27,0,23181,0,3,0.0,0,-40,54,94,85,True,0
